  0.000000000000e+000  1.000000000000e+003
  1.000000000000e+000  1.000000000000e+003
  2.000000000000e+000  1.000000000000e+003
  3.000000000000e+000  1.000000000000e+003
  4.000000000000e+000  1.000000000000e+003
  5.000000000000e+000  1.000000000000e+003
  6.000000000000e+000  1.000000000000e+003
  7.000000000000e+000  1.000000000000e+003
  8.000000000000e+000  1.000000000000e+003
  9.000000000000e+000  1.000000000000e+003
  1.000000000000e+001  1.000000000000e+003
  1.100000000000e+001  1.000000000000e+003
  1.200000000000e+001  1.000000000000e+003
  1.300000000000e+001  1.000000000000e+003
  1.400000000000e+001  1.000000000000e+003
  1.500000000000e+001  1.000000000000e+003
  1.600000000000e+001  1.000000000000e+003
  1.700000000000e+001  9.990000000000e+002
  1.800000000000e+001  9.980000000000e+002
  1.900000000000e+001  9.630000000000e+002
  2.000000000000e+001  8.650000000000e+002
  2.100000000000e+001  6.800000000000e+002
  2.200000000000e+001  6.170000000000e+002
  2.300000000000e+001  6.080000000000e+002
  2.400000000000e+001  5.980000000000e+002
  2.500000000000e+001  5.940000000000e+002
  2.600000000000e+001  5.900000000000e+002
  2.700000000000e+001  5.860000000000e+002
  2.800000000000e+001  5.850000000000e+002
  2.900000000000e+001  5.830000000000e+002
  3.000000000000e+001  5.830000000000e+002
  3.100000000000e+001  5.800000000000e+002
  3.200000000000e+001  5.800000000000e+002
  3.300000000000e+001  5.750000000000e+002
  3.400000000000e+001  5.720000000000e+002
  3.500000000000e+001  5.650000000000e+002
  3.600000000000e+001  5.660000000000e+002
  3.700000000000e+001  5.670000000000e+002
  3.800000000000e+001  5.690000000000e+002
  3.900000000000e+001  5.690000000000e+002
  4.000000000000e+001  5.670000000000e+002
  4.100000000000e+001  5.660000000000e+002
  4.200000000000e+001  5.660000000000e+002
  4.300000000000e+001  5.680000000000e+002
  4.400000000000e+001  5.670000000000e+002
  4.500000000000e+001  5.650000000000e+002
  4.600000000000e+001  5.660000000000e+002
  4.700000000000e+001  5.650000000000e+002
  4.800000000000e+001  5.620000000000e+002
  4.900000000000e+001  5.620000000000e+002
  5.000000000000e+001  5.610000000000e+002
  5.100000000000e+001  5.640000000000e+002
  5.200000000000e+001  5.590000000000e+002
  5.300000000000e+001  5.610000000000e+002
  5.400000000000e+001  5.610000000000e+002
  5.500000000000e+001  5.600000000000e+002
  5.600000000000e+001  5.580000000000e+002
  5.700000000000e+001  5.570000000000e+002
  5.800000000000e+001  5.620000000000e+002
  5.900000000000e+001  5.620000000000e+002
  6.000000000000e+001  5.600000000000e+002
  6.100000000000e+001  5.580000000000e+002
  6.200000000000e+001  5.560000000000e+002
  6.300000000000e+001  5.570000000000e+002
  6.400000000000e+001  5.590000000000e+002
  6.500000000000e+001  5.580000000000e+002
  6.600000000000e+001  5.560000000000e+002
  6.700000000000e+001  5.580000000000e+002
  6.800000000000e+001  5.570000000000e+002
  6.900000000000e+001  5.570000000000e+002
  7.000000000000e+001  5.570000000000e+002
  7.100000000000e+001  5.560000000000e+002
  7.200000000000e+001  5.560000000000e+002
  7.300000000000e+001  5.550000000000e+002
  7.400000000000e+001  5.560000000000e+002
  7.500000000000e+001  5.560000000000e+002
  7.600000000000e+001  5.570000000000e+002
  7.700000000000e+001  5.560000000000e+002
  7.800000000000e+001  5.560000000000e+002
  7.900000000000e+001  5.590000000000e+002
  8.000000000000e+001  5.590000000000e+002
  8.100000000000e+001  5.590000000000e+002
  8.200000000000e+001  5.600000000000e+002
  8.300000000000e+001  5.570000000000e+002
  8.400000000000e+001  5.550000000000e+002
  8.500000000000e+001  5.550000000000e+002
  8.600000000000e+001  5.550000000000e+002
  8.700000000000e+001  5.570000000000e+002
  8.800000000000e+001  5.580000000000e+002
  8.900000000000e+001  5.590000000000e+002
  9.000000000000e+001  5.550000000000e+002
  9.100000000000e+001  5.560000000000e+002
  9.200000000000e+001  5.570000000000e+002
  9.300000000000e+001  5.560000000000e+002
  9.400000000000e+001  5.510000000000e+002
  9.500000000000e+001  5.500000000000e+002
  9.600000000000e+001  5.490000000000e+002
  9.700000000000e+001  5.510000000000e+002
  9.800000000000e+001  5.520000000000e+002
  9.900000000000e+001  5.490000000000e+002
