  0.000000000000e+000  5.000000000000e+002
  1.000000000000e+000  5.000000000000e+002
  2.000000000000e+000  5.000000000000e+002
  3.000000000000e+000  5.000000000000e+002
  4.000000000000e+000  5.000000000000e+002
  5.000000000000e+000  5.000000000000e+002
  6.000000000000e+000  5.000000000000e+002
  7.000000000000e+000  5.000000000000e+002
  8.000000000000e+000  5.000000000000e+002
  9.000000000000e+000  5.000000000000e+002
  1.000000000000e+001  5.000000000000e+002
  1.100000000000e+001  5.000000000000e+002
  1.200000000000e+001  5.000000000000e+002
  1.300000000000e+001  5.000000000000e+002
  1.400000000000e+001  5.000000000000e+002
  1.500000000000e+001  5.000000000000e+002
  1.600000000000e+001  5.000000000000e+002
  1.700000000000e+001  5.000000000000e+002
  1.800000000000e+001  5.000000000000e+002
  1.900000000000e+001  5.000000000000e+002
  2.000000000000e+001  5.000000000000e+002
  2.100000000000e+001  5.000000000000e+002
  2.200000000000e+001  5.000000000000e+002
  2.300000000000e+001  5.000000000000e+002
  2.400000000000e+001  4.950000000000e+002
  2.500000000000e+001  4.930000000000e+002
  2.600000000000e+001  4.810000000000e+002
  2.700000000000e+001  4.660000000000e+002
  2.800000000000e+001  4.370000000000e+002
  2.900000000000e+001  4.210000000000e+002
  3.000000000000e+001  4.120000000000e+002
  3.100000000000e+001  4.110000000000e+002
  3.200000000000e+001  4.070000000000e+002
  3.300000000000e+001  4.050000000000e+002
  3.400000000000e+001  4.030000000000e+002
  3.500000000000e+001  4.020000000000e+002
  3.600000000000e+001  4.010000000000e+002
  3.700000000000e+001  4.020000000000e+002
  3.800000000000e+001  4.000000000000e+002
  3.900000000000e+001  4.020000000000e+002
  4.000000000000e+001  4.040000000000e+002
  4.100000000000e+001  4.040000000000e+002
  4.200000000000e+001  4.050000000000e+002
  4.300000000000e+001  4.050000000000e+002
  4.400000000000e+001  4.050000000000e+002
  4.500000000000e+001  4.040000000000e+002
  4.600000000000e+001  4.040000000000e+002
  4.700000000000e+001  4.040000000000e+002
  4.800000000000e+001  4.050000000000e+002
  4.900000000000e+001  4.060000000000e+002
  5.000000000000e+001  4.050000000000e+002
  5.100000000000e+001  4.060000000000e+002
  5.200000000000e+001  4.050000000000e+002
  5.300000000000e+001  4.060000000000e+002
  5.400000000000e+001  4.060000000000e+002
  5.500000000000e+001  4.070000000000e+002
  5.600000000000e+001  4.060000000000e+002
  5.700000000000e+001  4.050000000000e+002
  5.800000000000e+001  4.060000000000e+002
  5.900000000000e+001  4.040000000000e+002
  6.000000000000e+001  4.040000000000e+002
  6.100000000000e+001  4.040000000000e+002
  6.200000000000e+001  4.030000000000e+002
  6.300000000000e+001  4.020000000000e+002
  6.400000000000e+001  4.030000000000e+002
  6.500000000000e+001  4.040000000000e+002
  6.600000000000e+001  4.050000000000e+002
  6.700000000000e+001  4.040000000000e+002
  6.800000000000e+001  4.030000000000e+002
  6.900000000000e+001  4.040000000000e+002
  7.000000000000e+001  4.020000000000e+002
  7.100000000000e+001  4.030000000000e+002
  7.200000000000e+001  4.040000000000e+002
  7.300000000000e+001  4.050000000000e+002
  7.400000000000e+001  4.030000000000e+002
  7.500000000000e+001  4.030000000000e+002
  7.600000000000e+001  4.040000000000e+002
  7.700000000000e+001  4.030000000000e+002
  7.800000000000e+001  4.040000000000e+002
  7.900000000000e+001  4.030000000000e+002
  8.000000000000e+001  4.030000000000e+002
  8.100000000000e+001  4.030000000000e+002
  8.200000000000e+001  4.030000000000e+002
  8.300000000000e+001  4.030000000000e+002
  8.400000000000e+001  4.030000000000e+002
  8.500000000000e+001  4.030000000000e+002
  8.600000000000e+001  4.030000000000e+002
  8.700000000000e+001  4.030000000000e+002
  8.800000000000e+001  4.010000000000e+002
  8.900000000000e+001  4.030000000000e+002
  9.000000000000e+001  4.020000000000e+002
  9.100000000000e+001  4.020000000000e+002
  9.200000000000e+001  4.000000000000e+002
  9.300000000000e+001  4.020000000000e+002
  9.400000000000e+001  4.030000000000e+002
  9.500000000000e+001  4.020000000000e+002
  9.600000000000e+001  4.020000000000e+002
  9.700000000000e+001  4.020000000000e+002
  9.800000000000e+001  4.030000000000e+002
  9.900000000000e+001  4.040000000000e+002
